"ID","Player","Team","Position","RkOv","Status","Age","FPts","FP/G","Ros","+/-","AB","R","H","1B","2B","3B","HR","RBI","BB","SO","SB","CS","HBP","GIDP","GP"
"*05l1n*","Juan Santander","(N/A)","1B","8420","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qvj*","Kodey Shojinaga","PHI","C,1B","8631","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yxn*","Austin Smith","TOR","OF","8729","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05rf8*","Justice Thompson","(N/A)","OF","9175","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05j6x*","Junior Tilien","(N/A)","OF","9198","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0657s*","Tyresse Turner","CLE","3B","9345","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05x06*","Miguel Ugueto","STL","OF","9360","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05zq3*","Jacob Walsh","WSH","1B","9648","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06tvn*","Bino Watters","(N/A)","OF","9692","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06gik*","Jeron Williams","HOU","SS","9820","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rsv*","Julio Acosta","CHC","OF","1141","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uv7*","Hyun Min Ahn","(N/A)","OF","1189","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ifj*","Felix Amparo","BAL","2B","1328","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061zp*","Nicandro Aybar","TB","OF","1530","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02bwt*","Austin Barnes","(N/A)","C","1611","FA","36","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rtb*","Alam Bruno","ARI","SS","2114","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y2j*","Noah Cardenas","MIN","C","2334","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04gge*","Leandro Cedeno","(N/A)","1B","2500","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0734h*","Jesus Chavez","TEX","OF","2572","FA","17","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ahf*","Jake DeLeo","(N/A)","OF","3169","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04pmx*","Nick Decker","(N/A)","OF","3189","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031ui*","Lewin Diaz","(N/A)","1B","3269","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qio*","Carter Dorighi","SEA","1B,2B,3B","3350","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*070cb*","Elijah Farley","HOU","OF","3623","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06k82*","Darison Garcia","KC","2B","3983","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0440c*","Abrahan Gutierrez","NYY","C","4414","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05jq0*","Colby Halter","ATH","2B,3B","4492","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vnd*","David Hensley","(N/A)","2B,OF","4640","FA","30","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060g6*","Hunter Hines","WSH","1B","4811","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ooa*","Tommy Hopfe","COL","2B,OF","4878","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061tq*","Jean Joseph","TOR","OF","5168","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066di*","Kevin Kilpatrick Jr.","ATL","OF","5273","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06icu*","Bennett Lee","DET","C","5529","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02n1q*","Luke Maile","KC","C","5858","FA","35","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02bvk*","Nick Martini","(N/A)","UT","6059","FA","35","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06jfm*","Jemone Nuel","BAL","SS","6875","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05jpj*","Casey Opitz","CHC","C","6991","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06l46*","Luis Rives","HOU","OF","7941","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062l3*","Anderdson Rojas","ARI","3B","8106","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sbo*","Eybert Sanchez","ARI","SS","8348","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*041rz*","Brian Serven","ATH","C","8575","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04prp*","Kendall Simmons","(N/A)","3B","8683","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05gt5*","Alerick Soularie","(N/A)","SS","8829","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05j8z*","Jheremy Vargas","MIL","2B","9460","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zh7*","Conner Westenburg","SD","OF","9747","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06gjr*","John Wimmer","LAA","SS","9857","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pgm*","Jackson Appel","CHW","C","1385","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061qu*","Nolan Beltran","PHI","SS","1754","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qy8*","Pedro Blanco","ARI","1B","1879","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06lt9*","Carlos Caro","PIT","2B","2363","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qwx*","Gabriel Cesa","ATL","OF","2530","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06z15*","Wallace Clark","ARI","3B","2643","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05150*","Jackson Cluff","NYM","SS","2668","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zb1*","Michael Dattalo","STL","3B","3013","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yif*","Fraymi De Leon","(N/A)","2B,3B,SS","3124","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*07035*","Justin DeCriscio","SD","3B","3165","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066f6*","Cameron Decker","LAD","1B","3188","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05j8v*","Luis Durango","NYY","OF","3434","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060w3*","Yamal Encarnacion","HOU","OF","3518","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06aot*","John Estevez","ATL","OF","3574","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03c8a*","Dermis Garcia","(N/A)","1B","3989","FA","28","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rt1*","Isaac Garcia","CIN","OF","3998","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rnx*","Luis Garcia","CLE","SS","4015","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05136*","Seth Gray","(N/A)","1B,3B","4321","FA","28","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01seb*","Robbie Grossman","(N/A)","OF","4357","FA","36","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06akr*","David Guzman","TOR","OF","4436","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yh2*","Erick Hernandez","(N/A)","OF","4687","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r4y*","Brodie Johnston","(N/A)","3B","5130","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tcc*","Zach Kokoska","COL","1B,OF","5353","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03qkb*","Mark Mathias","(N/A)","2B","6083","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03a95*","Francisco Mejia","(N/A)","C","6269","FA","30","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kxr*","Estivenzon Montero","NYY","OF","6524","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0657p*","Zach Morgan","SF","C","6627","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06gjn*","Jack Moss","HOU","1B","6667","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03125*","Dom Nunez","CLE","C","6883","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05y3s*","Miguel Palma","NYY","C","7129","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04q4g*","Jaylen Palmer","NYM","OF","7135","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03mky*","Hoy Park","(N/A)","2B,OF","7162","FA","30","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060x3*","Antony Peguero","(N/A)","OF","7240","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060yx*","Yordalin Pena","STL","OF","7287","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06k7x*","Aaron Pinero","TB","3B","7490","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0515d*","Anthony Prato","(N/A)","2B,OF","7591","FA","28","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dan*","Jakson Reetz","SEA","C","7783","FA","30","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04yrn*","Yolbert Sanchez","(N/A)","2B,3B","8381","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v3x*","Yorber Semprun","NYM","2B","8555","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072cq*","AJ Soldra","LAD","OF","8791","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yfd*","Tyler Tolve","ATL","C","9229","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yie*","Anthuan Valencia","CIN","OF","9417","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qkx*","Tyler Wilson","NYY","1B,OF","9855","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rwq*","Yeison Acosta","BAL","C","1144","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bn4*","Eliesbert Alejos","ARI","3B","1232","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ytu*","Santiago Almao","TEX","2B","1267","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052im*","Matthew Batten","(N/A)","1B,3B","1681","FA","30","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06l3n*","Yoxander Benitez","SF","OF","1775","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05jrl*","Drew Bowser","CHC","3B","1974","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*070c3*","Ely Brown","CHW","OF","2095","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066cl*","Mario Camilletti","CHW","3B","2276","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ubr*","Michael Curialle","(N/A)","OF","2951","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06agg*","Sebastian De Andrade","SEA","C","3055","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072ig*","Yensi De La Cruz","HOU","OF","3099","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051bu*","Cam Devanney","(N/A)","3B","3233","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06con*","Angel Diaz","(N/A)","C","3246","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0657h*","Thomas Gavello","SF","2B,3B,OF","4059","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mik*","Aldo Gaxiola","TOR","3B","4061","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f17*","Bryan Gonzalez","LAD","C","4203","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tl6*","Diego Guzman","KC","3B","4437","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mmw*","Javier Herrera","LAD","OF","4743","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qtt*","Colby Jones","ATL","2B,3B,SS","5141","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05190*","Corey Joyce","TEX","2B,SS","5171","FA","27","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06k6s*","Sam Kulasingam","KC","2B","5396","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yw9*","Connor McGinnis","NYY","2B","6182","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058ta*","Darlin Moquete","(N/A)","OF","6576","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qi8*","Kole Myers","LAD","OF","6741","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05g4n*","Rodolfo Nolasco","(N/A)","OF","6847","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0730x*","Douglas Olivo","DET","OF","6971","FA","17","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fpk*","Eddie Park","CHW","OF","7161","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rku*","Orlando Patino","CHW","OF","7193","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qo5*","Andy Polanco","SF","OF","7536","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rse*","Jose Ramirez","DET","OF","7701","FA","18","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06k80*","Manni Ramirez","TEX","OF","7708","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06aki*","Heriberto Rincon","NYM","OF","7896","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0515g*","Luke Ritter","PHI","2B,3B,OF","7909","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yy1*","Nick Rodriguez","LAA","2B","8071","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tca*","Jake Rucker","MIN","2B","8232","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066mi*","Tony Ruiz","(N/A)","1B","8249","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yiz*","Adan Sanchez","(N/A)","C","8332","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06nk6*","Cameron Sisneros","HOU","1B","8710","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03pj8*","DJ Stewart","(N/A)","OF","8911","FA","32","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zij*","Camden Troyer","NYY","OF","9318","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02n0e*","Andrew Velazquez","(N/A)","2B,SS","9515","FA","31","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r3o*","Daniel Vellojin","TB","C","9522","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yw1*","Kyle West","NYY","1B","9744","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051m5*","Stiven Acevedo","(N/A)","OF","1128","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*058ls*","Jose Acosta","(N/A)","2B","1140","FA","26","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06krv*","Jose Alpuria","ARI","OF","1284","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*022vw*","Tucker Barnhart","(N/A)","C","1617","FA","35","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yiw*","Johan Barrios","(N/A)","SS","1640","FA","21","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06jbi*","Justin Capellan","NYY","C","2320","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cq4*","Trent Caraway","(N/A)","3B","2332","FA","22","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062dz*","Loidel Chapelli","(N/A)","2B","2557","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0516p*","Phil Clarke","(N/A)","C","2646","FA","28","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03mwy*","Yonathan Daza","(N/A)","OF","3053","FA","32","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cp5*","Jancory De La Cruz","MIA","OF","3079","FA","20","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qr8*","Titus Dumitru","PIT","OF","3408","FA","23","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04pqr*","Nick Dunn","(N/A)","2B","3416","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qsp*","Brendan Durfee","SD","C","3435","FA","24","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rln*","Max Durrington","ATH","2B","3437","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hu4*","Hunter Fitz-Gerald","SEA","1B","3733","FA","25","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072ff*","Noah Franklin","TEX","C","3854","FA","19","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
