"ID","Player","Team","Position","RkOv","Status","Age","FPts","FP/G","Ros","+/-","AB","R","H","1B","2B","3B","HR","RBI","BB","SO","SB","CS","HBP","GIDP","GP"
"*04qri*","Braden Shewmake","MIL","2B,SS","727","FA","28","52","1.53","5%","-1%","85","12","22","14","5","0","3","10","2","16","1","0","0","2","34"
"*03pp5*","Blake Perkins","MIL","OF","726","FA","29","52","0.96","3%","0%","89","14","14","7","6","0","1","11","10","22","3","1","1","1","54"
"*0414h*","Gabriel Arias","CLE","3B,SS","731","FA","26","50.5","1.49","13%","0%","99","11","23","16","2","0","5","10","6","45","3","0","0","0","34"
"*01s9k*","Starling Marte","KC","OF,UT","733","FA","37","50","1.11","4%","0%","112","12","30","25","4","0","1","9","8","34","1","2","3","2","45"
"*05gwr*","Drew Romo","CHW","C","736","FA","24","49.5","1.34","7%","-1%","112","9","15","5","5","0","5","11","12","33","1","0","1","4","37"
"*04efs*","Nick Allen","HOU","2B,SS","735","FA","27","49.5","0.97","3%","0%","92","14","22","18","3","0","1","10","6","23","2","0","1","2","51"
"*05jpu*","Daniel Susac","SF","C","739","FA","25","49","1.26","13%","0%","110","5","29","22","6","1","0","14","6","30","2","1","2","3","39"
"*03c65*","Victor Robles","SEA","OF","741","FA","29","48.5","1.08","15%","0%","104","10","25","22","3","0","0","5","5","19","7","2","2","4","45"
"*03eet*","Yoan Moncada","LAA","3B","740","FA","31","48.5","1.18","10%","0%","111","9","21","16","1","1","3","10","17","45","1","0","2","2","41"
"*04eh9*","Nelson Velazquez","STL","OF","742","FA","27","48.5","1.94","6%","0%","60","10","14","7","3","0","4","12","6","19","0","0","1","0","25"
"*03zcx*","Will Benson","CIN","OF","743","FA","28","48","0.94","5%","0%","96","11","18","11","3","1","3","6","16","38","1","1","1","0","51"
"*03av1*","Jake Rogers","DET","C","744","FA","31","48","1.41","3%","0%","87","11","15","9","2","1","3","9","12","30","1","0","1","0","34"
"*05gs3*","Alika Williams","ATH","2B,3B,SS","746","FA","27","47.5","1.22","3%","0%","90","13","24","13","9","0","2","8","3","27","0","1","1","2","39"
"*06am0*","Mickey Gasper","BOS","C","745","FA","30","47.5","1.4","3%","0%","107","11","26","20","5","1","0","7","9","21","0","1","1","2","34"
"*05rau*","Kahlil Watson","CLE","SS,OF","756","FA","23","46","1.77","27%","-3%","86","5","20","14","5","0","1","11","3","32","9","1","0","2","26"
"*03qjv*","Harrison Bader","SF","OF","754","FA","32","46","1.53","21%","0%","106","10","18","8","5","0","5","14","4","34","0","0","0","3","30"
"*0630e*","Colby Thomas","ATH","OF","755","FA","25","46","0.9","15%","-1%","103","11","21","14","3","0","4","11","4","32","1","1","1","2","51"
"*04o78*","Matt Wallner","MIN","OF","762","FA","28","44.5","1.27","24%","0%","120","14","20","13","3","0","4","10","10","53","0","1","5","2","35"
"*03df0*","Jose Trevino","CIN","C","761","FA","33","44.5","1.71","3%","0%","71","9","19","13","3","0","3","10","1","11","0","0","0","1","26"
"*041qd*","Jake Fraley","TB","OF","763","FA","31","43.5","1.45","7%","0%","82","6","19","10","7","0","2","5","8","25","3","0","0","1","30"
"*0420h*","Weston Wilson","SEA","3B,OF","764","FA","31","43.5","1.32","2%","0%","61","9","14","10","2","0","2","8","6","19","4","1","1","0","33"
"*0316t*","Adam Frazier","LAA","2B,OF","767","FA","34","43","1.05","5%","0%","81","15","17","10","5","1","1","6","9","28","0","0","1","1","41"
"*06nue*","Joshua Kuroda-Grauer","ATH","SS","773","FA","23","41.5","2.59","34%","+2%","60","8","25","17","7","0","1","4","1","7","0","1","1","3","16"
"*05gwx*","Petey Halpin","CLE","OF","772","FA","24","41.5","1.22","3%","+1%","72","12","16","10","3","1","2","4","2","21","4","0","0","1","34"
"*026mn*","Javier Baez","DET","SS,OF","774","FA","33","41","1.71","20%","0%","78","10","20","13","5","0","2","6","2","16","1","1","1","2","24"
"*05rcj*","Edwin Arroyo","CIN","2B,SS","778","FA","22","40","1.08","30%","-1%","108","11","26","22","3","1","0","4","4","24","0","1","3","0","37"
"*04llv*","Lenyn Sosa","TOR","1B,2B","785","FA","26","39.5","0.99","21%","0%","113","11","22","14","7","0","1","9","1","25","0","0","1","2","40"
"*051wu*","Victor Bericoto","SF","1B,OF","783","FA","24","39.5","1.65","16%","-3%","58","7","17","10","3","0","4","9","1","15","1","2","0","2","24"
"*03pji*","Ke'Bryan Hayes","CIN","3B","784","FA","29","39.5","0.81","15%","0%","133","11","19","14","2","1","2","5","8","23","1","0","1","5","49"
"*0516g*","Ryan Ward","LAD","1B,OF","786","FA","28","39.5","1.98","9%","-1%","55","8","12","5","4","0","3","12","5","17","0","0","0","2","20"
"*04is5*","Everson Pereira","CHW","OF","789","FA","25","38.5","1.83","11%","0%","69","7","16","9","4","0","3","7","5","23","1","0","2","2","21"
"*05yc9*","Braxton Fulford","COL","C","788","FA","27","38.5","1.04","2%","0%","59","12","11","6","4","0","1","7","6","27","4","0","1","0","37"
"*066lr*","Graham Pauley","MIA","3B","793","FA","25","38","1","5%","0%","93","9","16","7","8","0","1","11","5","24","1","1","0","3","38"
"*05jsc*","Sterlin Thompson","COL","OF","795","FA","25","37.5","1.39","10%","0%","69","7","16","10","4","0","2","10","5","21","0","0","3","3","27"
"*051b4*","Jordan Beck","COL","OF","809","FA","25","36","1.2","31%","-1%","82","7","15","8","5","1","1","10","5","22","2","1","0","3","30"
"*04ave*","Leo Rivas","SEA","2B,3B","812","FA","28","36","0.95","3%","0%","99","9","13","10","2","1","0","7","15","36","2","0","3","1","38"
"*02bv2*","Eric Haase","SF","C","810","FA","33","36","1.24","1%","0%","74","8","12","5","3","0","4","9","6","28","0","0","1","1","29"
"*0518r*","Dustin Harris","SD","OF","813","FA","27","35.5","2.09","5%","0%","43","6","10","8","1","1","0","5","6","7","4","0","1","0","17"
"*04nx3*","Jonathan India","KC","2B","819","FA","29","34.5","2.03","30%","0%","48","8","8","5","1","0","2","8","8","13","0","0","2","0","17"
"*04yd8*","Jhonny Pereda","SEA","C","820","FA","30","34.5","1.82","2%","0%","63","8","17","15","0","0","2","4","4","11","0","0","1","0","19"
"*04de0*","Ramon Urias","STL","3B","826","FA","32","34","1.36","4%","0%","57","9","9","4","3","0","2","5","6","12","0","1","4","1","25"
"*04ent*","J.C. Escarra","NYY","C","823","FA","31","34","1.06","2%","0%","85","8","16","10","5","1","0","7","6","18","0","0","0","1","32"
"*04yj5*","Rodolfo Duran","SD","C","822","FA","28","34","0.92","1%","0%","82","8","12","5","4","0","3","8","7","24","0","0","1","3","37"
"*03qo2*","LaMonte Wade Jr.","HOU","1B","831","FA","32","33","2.36","4%","0%","41","7","8","4","2","0","2","8","8","12","0","0","0","0","14"
"*06434*","Jimmy Crooks","STL","C","836","FA","25","32","1.14","12%","-1%","68","4","12","7","2","0","3","9","7","26","0","0","3","1","28"
"*02mzf*","Rob Refsnyder","SEA","OF,UT","839","FA","35","32","0.65","3%","0%","105","8","14","11","0","0","3","9","7","32","0","0","3","2","49"
"*03pp6*","Jahmai Jones","BOS","UT","837","FA","28","32","0.53","3%","0%","100","9","15","10","2","0","3","9","11","36","0","2","0","3","60"
"*03dg7*","Austin Slater","TB","OF","842","FA","33","31.5","1.12","1%","0%","65","6","15","12","3","0","0","3","8","21","4","0","0","1","28"
"*02n1c*","Tyler Heineman","LAA","C","845","FA","35","31","0.74","2%","0%","100","8","18","15","2","0","1","6","4","22","1","0","3","4","42"
"*05js7*","Nick Yorke","PIT","2B,3B","848","FA","24","30.5","1.13","13%","0%","76","6","15","11","3","0","1","6","7","17","0","0","2","3","27"
"*0641c*","Zach Dezenzo","HOU","OF","847","FA","26","30.5","1.02","5%","0%","65","11","15","10","4","0","1","3","7","27","1","0","0","1","30"
"*01c1g*","Andrew McCutchen","ATL","UT","852","FA","39","30","0.81","3%","0%","73","8","14","11","2","0","1","5","9","22","0","0","0","0","37"
"*052h8*","Jesus Rodriguez","SF","C","861","FA","24","28.5","1.9","9%","0%","42","3","10","7","1","0","2","8","3","5","1","1","1","2","15"
"*03qu7*","Nick Madrigal","TB","2B,3B","860","FA","29","28.5","1.9","2%","0%","44","7","12","11","1","0","0","2","7","3","1","1","1","1","15"
"*04alq*","Pavin Smith","ARI","1B","866","FA","30","28","1","8%","-1%","78","5","11","9","1","0","1","6","10","18","1","0","0","1","28"
"*02bra*","James McCann","ARI","C","864","FA","36","28","1.12","2%","0%","70","5","16","11","3","0","2","11","1","20","0","0","0","4","25"
"*02yoi*","Alex Jackson","MIN","C","870","FA","30","27","1.17","1%","0%","55","6","17","13","3","0","1","4","0","16","0","0","2","0","23"
"*05mru*","Thomas Saggese","STL","2B","880","FA","24","25","0.78","10%","0%","76","9","14","10","2","1","1","4","6","26","1","2","0","2","32"
"*01vja*","Max Kepler","ARI","OF","879","FA","33","25","1.67","4%","0%","47","4","10","6","3","0","1","9","2","12","0","0","0","0","15"
"*041vp*","Santiago Espinal","TEX","3B","878","FA","31","25","0.69","2%","0%","56","5","15","11","3","0","1","7","1","8","0","0","0","5","36"
"*04mrn*","Bo Naylor","CLE","C","884","FA","26","24.5","0.88","16%","0%","84","4","12","8","2","0","2","7","6","21","0","0","0","2","28"
"*05y46*","Billy Cook","PIT","OF","883","FA","27","24.5","0.42","2%","0%","41","9","9","7","1","1","0","2","0","15","5","1","0","0","58"
"*06gjo*","Jim Jarvis","ATL","SS","885","FA","25","24","1.71","9%","+1%","45","5","12","8","3","0","1","4","1","10","0","0","1","0","14"
"*04aod*","Sebastian Rivero","LAA","C","886","FA","27","24","1","1%","0%","53","5","13","11","2","0","0","8","3","12","0","0","0","1","24"
"*04q0o*","Romy Gonzalez","BOS","1B,2B","889","FA","29","23.5","1.68","16%","-1%","49","5","9","6","1","1","1","6","4","17","1","1","2","1","14"
"*03o43*","Luis Urias","TOR","2B","893","FA","29","22","1.57","3%","0%","29","3","8","5","1","0","2","3","3","4","0","0","0","0","14"
"*04q3n*","Nate Eaton","BOS","OF","892","FA","29","22","1.57","2%","-1%","32","3","4","1","2","0","1","5","5","12","2","0","2","0","14"
"*066db*","Zach Cole Jr.","HOU","OF","898","FA","25","21.5","1.13","13%","0%","51","4","8","4","1","0","3","8","1","21","0","0","1","0","19"
"*06ek4*","Jonah Cox","SF","OF","899","FA","24","21.5","0.9","6%","-1%","26","5","7","4","1","1","1","3","0","15","4","0","0","0","24"
"*04ggr*","Jarred Kelenic","TEX","OF","900","FA","27","21.5","0.8","3%","0%","61","5","13","10","2","0","1","4","8","25","0","1","0","0","27"
"*04oct*","Josh Rojas","KC","3B","901","FA","32","21.5","1.19","2%","0%","43","5","10","7","2","0","1","5","1","9","0","0","0","0","18"
"*04pmn*","Parker Meadows","DET","OF","907","FA","26","21","1.75","23%","0%","36","3","9","7","1","1","0","2","2","10","3","0","1","0","12"
"*057zc*","Jonatan Clase","TOR","OF","904","FA","24","21","2.33","12%","+2%","22","4","6","4","0","0","2","6","3","8","0","0","0","0","9"
"*0518m*","Jase Bowen","SD","OF","903","FA","25","21","0.68","2%","0%","47","7","7","5","2","0","0","3","2","18","4","0","1","0","31"
"*0403l*","Rafael Marchan","PHI","C","906","FA","27","21","0.68","2%","0%","85","5","9","7","0","0","2","6","2","14","0","0","2","2","31"
"*05yhg*","Will Wagner","SD","3B","911","FA","27","19.5","1.22","3%","0%","35","5","9","8","1","0","0","0","10","7","0","0","0","2","16"
"*01s99*","Travis d'Arnaud","LAA","C","912","FA","37","19.5","1.39","3%","0%","35","5","7","5","1","0","1","3","3","7","0","0","2","1","14"
"*04ps5*","Raynel Delgado","HOU","2B","910","FA","26","19.5","1.15","2%","0%","33","3","9","7","1","0","1","4","2","5","0","0","0","0","17"
"*02i1q*","Orlando Arcia","MIN","SS","918","FA","31","19","1","3%","0%","48","6","13","11","1","0","1","2","2","8","0","1","0","3","19"
"*0519f*","Nick Sogard","BOS","1B","924","FA","28","19","1.58","3%","0%","35","3","9","6","2","1","0","2","5","6","0","0","0","1","12"
"*0617q*","Bryce Teodosio","LAA","OF","925","FA","27","19","0.56","1%","0%","47","5","10","8","2","0","0","2","3","18","4","1","0","1","34"
"*04ehv*","Bryce Johnson","SD","OF","923","FA","30","19","0.59","1%","0%","45","5","8","6","2","0","0","2","3","18","5","1","0","1","32"
"*05u2u*","Tyler Black","MIL","1B","931","FA","25","18.5","2.06","18%","0%","27","2","9","5","4","0","0","7","1","7","0","0","0","1","9"
"*05yj5*","LuJames Groover","ARI","3B","933","FA","24","18.5","1.23","15%","-1%","48","4","8","5","2","0","1","4","5","11","0","0","1","3","15"
"*05yhe*","Juan Brito","CLE","2B,SS","932","FA","24","18.5","1.23","13%","0%","51","7","9","5","4","0","0","3","4","17","0","0","1","1","15"
"*03d6y*","Connor Joe","SEA","OF,UT","934","FA","33","18.5","0.88","1%","0%","39","2","7","4","2","0","1","3","6","15","2","0","0","1","21"
"*04emu*","Eric Wagaman","NYM","1B","937","FA","28","18","0.86","4%","0%","37","3","6","4","0","0","2","4","4","10","0","0","1","1","21"
"*05y34*","Tsung-Che Cheng","BOS","SS","940","FA","24","17.5","1.35","3%","0%","36","7","10","9","1","0","0","5","4","13","0","2","0","1","13"
"*041qs*","Austin Hays","CHW","OF","949","FA","31","16.5","1.38","19%","0%","43","3","10","8","1","0","1","7","1","13","0","1","0","1","12"
"*05uvx*","Cameron Cauley","TEX","2B,SS,OF","948","FA","23","16.5","1.27","14%","-2%","26","6","7","4","2","1","0","0","3","5","0","0","0","1","13"
"*06rkk*","Eduardo Valencia","DET","C,1B","955","FA","26","16","2.67","8%","+1%","12","3","5","3","0","0","2","3","0","4","0","0","1","0","6"
"*05unf*","Denzel Clarke","ATH","OF","962","FA","26","15","0.68","15%","0%","53","4","9","8","1","0","0","6","4","24","2","0","0","1","22"
"*06f0k*","Rafael Flores","PIT","1B","964","FA","25","15","2.5","5%","0%","12","2","4","2","1","0","1","2","4","2","0","0","0","0","6"
"*04en9*","Gage Workman","DET","3B","967","FA","26","15","0.94","5%","0%","38","3","6","1","3","0","2","5","0","16","0","0","0","0","16"
"*05yhl*","Ben Malgeri","DET","OF","966","FA","26","15","1.07","2%","0%","26","2","7","5","2","0","0","4","4","8","0","0","0","0","14"
"*06oo7*","Sean Keys","TOR","1B,3B","970","FA","23","14.5","1.32","23%","-3%","34","5","6","4","1","0","1","5","1","13","0","0","0","0","11"
"*04y9h*","Kameron Misner","KC","OF","971","FA","28","14.5","0.81","4%","-1%","41","2","9","8","1","0","0","4","2","17","3","1","0","0","18"
"*0513s*","John Rave","KC","OF","972","FA","28","14.5","1.61","2%","0%","18","3","4","0","2","1","1","1","3","7","0","0","0","0","9"
"*0420g*","Zack Short","NYM","SS","973","FA","31","14.5","0.5","1%","0%","50","4","7","5","2","0","0","2","8","19","0","0","1","0","29"
"*04fqi*","George Valera","CLE","UT","981","FA","25","14","1.08","12%","0%","37","1","8","5","3","0","0","6","1","8","0","0","0","1","13"
"*06hps*","Drew Cavanaugh","SF","C","977","FA","24","14","0.93","3%","0%","37","2","9","9","0","0","0","2","7","12","0","0","0","0","15"
"*03qn0*","Garrett Stubbs","PHI","UT","979","FA","33","14","0.7","1%","0%","28","7","5","5","0","0","0","2","1","6","0","0","2","0","20"
"*05jrs*","Tanner Murray","CHW","2B,3B,SS,OF","983","FA","26","13.5","1.04","3%","0%","28","2","6","5","0","0","1","3","2","7","0","0","1","0","13"
"*06dn6*","CJ Kayfus","CLE","OF","989","FA","24","13","1.44","17%","0%","22","4","4","2","1","0","1","2","2","8","0","0","1","0","9"
"*02h98*","Enrique Hernandez","LAD","1B","988","FA","34","13","6.5","6%","0%","4","2","4","1","2","0","1","2","0","0","0","0","0","0","2"
"*04pvp*","Michael Helman","TEX","OF","987","FA","30","13","0.87","1%","0%","30","2","5","3","1","0","1","2","1","6","0","0","2","0","15"
"*030ud*","Eloy Jimenez","TOR","OF","993","FA","29","12.5","1.04","3%","0%","31","2","9","9","0","0","0","3","3","7","0","0","0","1","12"
"*04eii*","Brewer Hicklen","ATL","OF","992","FA","30","12.5","4.17","2%","+1%","11","2","5","2","3","0","0","2","2","3","0","0","0","0","3"
"*04eel*","Stuart Fairchild","SEA","OF","998","FA","30","12","0.86","1%","0%","19","3","3","3","0","0","0","1","7","14","2","0","1","0","14"
"*033lr*","Ali Sanchez","NYY","C","999","FA","29","12","0.6","1%","0%","35","2","8","6","2","0","0","4","1","10","0","0","1","1","20"
"*05jqi*","Shay Whitcomb","HOU","2B","1004","FA","27","11.5","0.68","5%","0%","23","2","3","1","0","0","2","5","1","11","0","0","0","0","17"
"*05ajg*","Ha-seong Kim","ATL","SS","1012","FA","30","11","0.41","17%","0%","73","4","5","5","0","0","0","3","9","22","1","0","0","1","27"
"*04pbp*","Christopher Morel","NYM","OF","1013","FA","27","11","0.5","11%","0%","68","3","11","8","3","0","0","1","4","28","1","0","1","0","22"
"*0558r*","Junior Perez","CHW","OF","1014","FA","25","11","0.58","6%","0%","33","3","5","3","0","0","2","4","1","14","0","1","0","0","19"
"*04q01*","Justin Dean","CHC","OF","1011","FA","29","11","1","1%","0%","5","3","2","1","0","1","0","3","2","2","0","0","0","0","11"
"*03yux*","Jose Azocar","ATL","OF","1009","FA","30","11","1","1%","0%","17","2","6","4","2","0","0","0","1","4","1","0","0","0","11"
"*032gq*","Rowdy Tellez","ATL","1B","1018","FA","31","10.5","1.5","2%","0%","10","2","2","1","0","0","1","4","1","3","0","0","0","0","7"
"*056c8*","Chadwick Tromp","BAL","C","1019","FA","31","10.5","0.81","0%","0%","28","2","7","6","1","0","0","4","0","7","0","0","0","0","13"
"*061yt*","Alan Roden","MIN","OF","1024","FA","26","10","1.11","10%","0%","21","1","4","4","0","0","0","4","3","4","0","0","0","0","9"
"*03qz9*","Sam Haggerty","CIN","OF","1023","FA","32","10","0.28","1%","0%","44","3","7","6","1","0","0","1","2","16","2","0","1","1","36"
"*02mws*","Patrick Wisdom","SEA","1B,3B","1025","FA","34","10","0.67","1%","0%","41","3","5","3","1","0","1","4","3","18","0","0","0","0","15"
"*06gju*","Rikuu Nishida","CHW","2B,OF","1033","FA","25","9.5","0.79","5%","0%","29","3","7","7","0","0","0","2","0","5","0","0","0","0","12"
"*02n1q*","Luke Maile","KC","C","1032","FA","35","9.5","3.17","0%","0%","10","2","2","1","0","0","1","3","1","3","0","0","0","0","3"
"*04fyo*","Ronny Mauricio","NYM","3B","1038","FA","25","9","0.53","15%","-1%","50","4","9","7","1","0","1","2","0","18","0","0","0","1","17"
"*03qqe*","P.J. Higgins","CIN","C,1B,3B","1037","FA","33","9","0.64","1%","0%","26","1","6","5","1","0","0","4","2","8","0","0","0","1","14"
"*05xp6*","Felix Reyes","PHI","1B,OF","1042","FA","25","8.5","0.71","4%","0%","38","2","6","4","1","0","1","2","0","9","0","0","0","1","12"
"*031c4*","Trey Mancini","(N/A)","1B","1040","FA","34","8.5","1.7","1%","0%","13","1","4","3","0","1","0","4","0","3","0","0","0","1","5"
"*0310a*","Reese McGuire","(N/A)","C","1041","FA","31","8.5","0.77","1%","0%","29","1","5","5","0","0","0","3","2","9","0","0","2","0","11"
"*05j8u*","Jhostynxon Garcia","PIT","OF","1048","FA","23","8","0.62","27%","0%","35","2","7","6","1","0","0","2","1","10","0","0","1","1","13"
"*05xor*","Christian Encarnacion-Strand","BAL","1B","1046","FA","26","8","4","17%","+5%","8","1","3","2","0","0","1","2","0","2","0","0","0","0","2"
"*06f0z*","Charles McAdoo","TOR","3B","1050","FA","24","8","1","6%","0%","25","2","4","3","0","0","1","3","0","6","0","0","0","1","8"
"*0312h*","Kyle Farmer","ATL","2B","1047","FA","35","8","0.67","2%","0%","15","2","4","3","1","0","0","3","0","4","0","0","0","0","12"
